BlockID StartX[Km] EndX[Km]
@1-blockSets147@ 39.345 39.36
@0-blockSets148@ 39.455 39.47
@1-blockSets148@ 39.47 39.485
@0-blockSets149@ 41.87 41.885
@1-blockSets149@ 41.885 41.9
@0-blockSets150@ 40.472 40.487
@1-blockSets150@ 40.487 40.502
@0-blockSets151@ 40.33 40.345
@1-blockSets151@ 40.345 40.36
@0-blockSets152@ 41.125 41.14
@1-blockSets152@ 41.14 41.155
@0-blockSets153@ 41.57 41.585
@1-blockSets153@ 41.585 41.6
@0-blockSets154@ 41.54 41.555
@1-blockSets154@ 41.555 41.57
@0-blockSets155@ 41.365 41.38
@1-blockSets155@ 41.38 41.395
@0-blockSets156@ 37.755 37.77
@1-blockSets156@ 37.77 37.785
@0-blockSets157@ 38.125 38.14
@1-blockSets157@ 38.14 38.155
@0-blockSets158@ 41.98 41.995
@1-blockSets158@ 41.995 42.01
@0-blockSets159@ 42.035 42.05
@1-blockSets159@ 42.05 42.065
@0-blockSets160@ 41.465 41.48
@1-blockSets160@ 41.48 41.495
@0-blockSets161@ 49.12 49.135
@1-blockSets161@ 49.135 49.15
@0-blockSets162@ 55.82 55.835
@1-blockSets162@ 55.835 55.85
@0-blockSets163@ 49.385 49.4
@1-blockSets163@ 49.4 49.415
@0-blockSets164@ 49.69 49.705
@1-blockSets164@ 49.705 49.72
@0-blockSets165@ 49.901 49.916
@1-blockSets165@ 49.916 49.931
@0-blockSets166@ 49.157 49.172
@1-blockSets166@ 49.172 49.187
@0-blockSets167@ 49.775 49.79
@1-blockSets167@ 49.79 49.805
@2-blockSets0@-0.609000/@0-blockSets34@-0.639000 0.6 0.644
@25-blockSets0@-7.547000/@0-blockSets35@-7.567000 7.51 7.572
@53-blockSets0@-15.900000/@0-blockSets38@-15.920000 15.885 15.925
@76-blockSets0@-22.889000/@0-blockSets39@-22.915000 22.736 22.92
@81-blockSets0@-24.078000/@0-blockSets41@-24.145000 23.986 24.15
@99-blockSets0@-29.310000/@0-blockSets64@-29.335000 29.296 29.34
@117-blockSets0@-34.678000/@0-blockSets44@-34.705000 34.657 34.71
@126-blockSets0@-37.297000/@0-blockSets45@-37.365000 37.295 37.37
@129-blockSets0@-38.229000/@0-blockSets47@-38.260000 38.198 38.265
@133-blockSets0@-39.480000/@0-blockSets61@-39.490000 39.402 39.495
@140-blockSets0@-41.326000/@0-blockSets155@-41.375000 41.319 41.38
@140-blockSets0@-41.478000/@0-blockSets154@-41.550000 41.319 41.555
@150-blockSets0@-44.285000/@0-blockSets71@-44.310000 44.209 44.315
@152-blockSets0@-44.975000/@0-blockSets49@-44.995000 44.931 45
@160-blockSets0@-47.270000/@0-blockSets106@-47.285000 47.119 47.29
@164-blockSets0@-48.300000/@0-blockSets50@-48.385000 48.223 48.39
@176-blockSets0@-51.900000/@0-blockSets51@-51.985000 51.835 51.99
@189-blockSets0@-55.700000/@0-blockSets52@-55.735000 55.628 55.74
@208-blockSets0@-61.600000/@0-blockSets53@-61.695000 61.467 61.7
@210-blockSets0@-62.160000/@0-blockSets54@-62.195000 62.069 62.2
@233-blockSets0@-68.847000/@0-blockSets56@-68.870000 68.812 68.875
@1-blockSets1@-0.372000/@0-blockSets32@-0.382000 0.3 0.387
@1-blockSets1@-0.433000/@0-blockSets33@-0.443000 0.3 0.448
@27-blockSets1@-8.276000/@0-blockSets36@-8.296000 8.112 8.301
@50-blockSets1@-15.115000/@0-blockSets37@-15.135000 15.035 15.14
@77-blockSets1@-23.022000/@0-blockSets40@-23.045000 22.988 23.05
@82-blockSets1@-24.255000/@0-blockSets42@-24.280000 24.248 24.285
@101-blockSets1@-30.047000/@0-blockSets43@-30.065000 29.818 30.07
@117-blockSets1@-34.669000/@0-blockSets44@-34.705000 34.659 34.71
@126-blockSets1@-37.337000/@0-blockSets45@-37.365000 37.298 37.37
@129-blockSets1@-38.040000/@0-blockSets46@-38.075000 38.038 38.08
@133-blockSets1@-39.440000/@0-blockSets60@-39.470000 39.402 39.475
@136-blockSets1@-40.270000/@0-blockSets151@-40.340000 40.265 40.345
@139-blockSets1@-41.070000/@0-blockSets152@-41.135000 41.068 41.14
@142-blockSets1@-42.040000/@0-blockSets48@-42.115000 41.901 42.12
@150-blockSets1@-44.229000/@0-blockSets58@-44.255000 44.209 44.26
@152-blockSets1@-44.940000/@0-blockSets49@-44.995000 44.931 45
@160-blockSets1@-47.218000/@0-blockSets105@-47.224000 47.119 47.229
@164-blockSets1@-48.340000/@0-blockSets50@-48.385000 48.223 48.39
@176-blockSets1@-51.940000/@0-blockSets51@-51.985000 51.835 51.99
@189-blockSets1@-55.640000/@0-blockSets52@-55.735000 55.628 55.74
@189-blockSets1@-55.775000/@0-blockSets162@-55.830000 55.628 55.835
@208-blockSets1@-61.640000/@0-blockSets53@-61.695000 61.467 61.7
@230-blockSets1@-68.058000/@0-blockSets55@-68.105000 67.975 68.11
@1-blockSets2@-29.400000/@0-blockSets63@-29.415000 29.332 29.42
@1-blockSets2@-29.434000/@0-blockSets65@-29.450000 29.332 29.455
@1-blockSets3@-34.296000/@0-blockSets62@-34.325000 34.27 34.33
@1-blockSets3@-34.321000/@0-blockSets66@-34.345000 34.27 34.35
@0-blockSets4@-44.390000/@0-blockSets70@-44.410000 44.229 44.415
@0-blockSets4@-44.410000/@0-blockSets59@-44.450000 44.229 44.455
@0-blockSets5@-68.977000/@0-blockSets57@-68.995000 68.847 69
@1-blockSets6@-3.126000/@0-blockSets123@-3.150000 3.121 3.155
@4-blockSets6@-4.017000/@0-blockSets125@-4.040000 4.014 4.045
@5-blockSets6@-4.520000/@0-blockSets31@-4.582000 4.324 4.587
@19-blockSets6@-8.620000/@0-blockSets126@-8.665000 8.526 8.67
@31-blockSets6@-12.222000/@0-blockSets130@-12.262000 12.138 12.267
@33-blockSets6@-12.690000/@0-blockSets132@-12.760000 12.68 12.765
@50-blockSets6@-17.718000/@0-blockSets134@-17.755000 17.701 17.76
@67-blockSets6@-22.673000/@0-blockSets140@-22.730000 22.601 22.735
@69-blockSets6@-23.262000/@0-blockSets141@-23.325000 23.201 23.33
@85-blockSets6@-27.922000/@0-blockSets143@-27.980000 27.851 27.985
@109-blockSets6@-35.136000/@0-blockSets144@-35.186000 35.063 35.191
@111-blockSets6@-35.693000/@0-blockSets146@-35.750000 35.665 35.755
@123-blockSets6@-39.294000/@0-blockSets147@-39.340000 39.277 39.345
@130-blockSets6@-41.441000/@0-blockSets160@-41.475000 41.334 41.48
@130-blockSets6@-41.516000/@0-blockSets154@-41.550000 41.334 41.555
@131-blockSets6@-41.820000/@0-blockSets149@-41.880000 41.654 41.885
@132-blockSets6@-42.000000/@0-blockSets159@-42.045000 41.901 42.05
@2-blockSets7@-3.466000/@0-blockSets124@-3.495000 3.422 3.5
@5-blockSets7@-4.520000/@0-blockSets31@-4.582000 4.324 4.587
@19-blockSets7@-8.729000/@0-blockSets127@-8.770000 8.526 8.775
@31-blockSets7@-12.227000/@0-blockSets128@-12.265000 12.138 12.27
@33-blockSets7@-12.697000/@0-blockSets132@-12.760000 12.68 12.765
@48-blockSets7@-17.260000/@0-blockSets133@-17.310000 17.251 17.315
@50-blockSets7@-17.725000/@0-blockSets134@-17.755000 17.701 17.76
@67-blockSets7@-22.720000/@0-blockSets137@-22.775000 22.601 22.78
@69-blockSets7@-23.255000/@0-blockSets138@-23.310000 23.201 23.315
@85-blockSets7@-27.908000/@0-blockSets143@-27.980000 27.851 27.985
@109-blockSets7@-35.305000/@0-blockSets145@-35.350000 35.063 35.355
@123-blockSets7@-39.420000/@0-blockSets148@-39.465000 39.277 39.47
@126-blockSets7@-40.432000/@0-blockSets150@-40.482000 40.18 40.487
@130-blockSets7@-41.529000/@0-blockSets153@-41.580000 41.384 41.585
@1-blockSets8@-22.063000/@0-blockSets72@-22.083000 22 22.088
@3-blockSets8@-22.468000/@0-blockSets73@-22.495000 22.4 22.5
@10-blockSets8@-24.617000/@0-blockSets75@-24.750000 24.6 24.755
@31-blockSets8@-30.969000/@0-blockSets79@-31.000000 30.8 31.005
@52-blockSets8@-37.198000/@0-blockSets80@-37.235000 37.118 37.24
@55-blockSets8@-38.100000/@0-blockSets157@-38.135000 38.023 38.14
@1-blockSets9@-22.063000/@0-blockSets72@-22.083000 22 22.088
@3-blockSets9@-22.626000/@0-blockSets74@-22.650000 22.4 22.655
@10-blockSets9@-24.700000/@0-blockSets75@-24.750000 24.6 24.755
@31-blockSets9@-30.804000/@0-blockSets78@-30.830000 30.8 30.835
@52-blockSets9@-37.285000/@0-blockSets81@-37.310000 37.118 37.315
@54-blockSets9@-37.700000/@0-blockSets156@-37.765000 37.67 37.77
@1-blockSets10@-30.411000/@0-blockSets76@-30.435000 30.403 30.44
@1-blockSets10@-30.411000/@0-blockSets77@-30.445000 30.403 30.45
@1-blockSets11@-22.925000/@0-blockSets135@-22.955000 22.85 22.96
@3-blockSets11@-23.266000/@0-blockSets136@-23.295000 23.22 23.3
@4-blockSets11@-23.460000/@0-blockSets139@-23.510000 23.45 23.515
@1-blockSets12@-22.925000/@0-blockSets135@-22.955000 22.85 22.96
@3-blockSets12@-23.272000/@0-blockSets136@-23.295000 23.22 23.3
@4-blockSets12@-23.501000/@0-blockSets142@-23.535000 23.45 23.54
@1-blockSets13@-12.320000/@0-blockSets131@-12.345000 12.231 12.35
@1-blockSets13@-12.320000/@0-blockSets129@-12.345000 12.231 12.35
@0-blockSets14@-47.399000/@0-blockSets103@-47.415000 47.27 47.42
@7-blockSets14@-48.970000/@0-blockSets161@-49.130000 48.776 49.135
@9-blockSets14@-49.357000/@0-blockSets163@-49.395000 49.352 49.4
@11-blockSets14@-49.856000/@0-blockSets165@-49.911000 49.653 49.916
@20-blockSets14@-52.280000/@0-blockSets102@-52.310000 52.262 52.315
@23-blockSets14@-53.187000/@0-blockSets100@-53.222000 53.165 53.227
@29-blockSets14@-55.130000/@0-blockSets94@-55.165000 54.971 55.17
@30-blockSets14@-55.318000/@0-blockSets96@-55.345000 55.272 55.35
@46-blockSets14@-60.120000/@0-blockSets107@-60.165000 60.088 60.17
@47-blockSets14@-60.425000/@0-blockSets108@-60.470000 60.389 60.475
@49-blockSets14@-60.800000/@0-blockSets112@-60.830000 60.791 60.835
@64-blockSets14@-65.270000/@0-blockSets114@-65.305000 65.198 65.31
@83-blockSets14@-70.960000/@0-blockSets119@-70.980000 70.868 70.985
@106-blockSets14@-77.770000/@0-blockSets121@-77.790000 77.688 77.795
@106-blockSets14@-77.920000/@0-blockSets122@-77.945000 77.688 77.95
@0-blockSets15@-47.291000/@0-blockSets104@-47.325000 47.218 47.33
@8-blockSets15@-49.137000/@0-blockSets166@-49.167000 49.077 49.172
@10-blockSets15@-49.750000/@0-blockSets167@-49.785000 49.679 49.79
@19-blockSets15@-52.355000/@0-blockSets101@-52.425000 52.262 52.43
@28-blockSets15@-55.130000/@0-blockSets94@-55.165000 54.971 55.17
@29-blockSets15@-55.318000/@0-blockSets95@-55.345000 55.272 55.35
@31-blockSets15@-55.880000/@0-blockSets97@-55.910000 55.874 55.915
@46-blockSets15@-60.430000/@0-blockSets109@-60.475000 60.389 60.48
@48-blockSets15@-60.818000/@0-blockSets113@-60.845000 60.791 60.85
@63-blockSets15@-65.418000/@0-blockSets115@-65.428000 65.199 65.433
@65-blockSets15@-66.010000/@0-blockSets117@-66.030000 65.799 66.035
@82-blockSets15@-70.880000/@0-blockSets118@-70.910000 70.869 70.915
@105-blockSets15@-77.702000/@0-blockSets121@-77.790000 77.689 77.795
@2-blockSets18@-60.930000/@0-blockSets111@-60.970000 60.83 60.975
@2-blockSets18@-60.930000/@0-blockSets110@-60.995000 60.83 61
@2-blockSets19@-65.888000/@0-blockSets116@-65.930000 65.78 65.935
@4-blockSets20@-71.670000/@0-blockSets120@-71.695000 71.65 71.7
@1-blockSets21@-38.217000/@0-blockSets82@-38.255000 38.154 38.26
@16-blockSets21@-42.472000/@0-blockSets86@-42.505000 42.369 42.51
@32-blockSets21@-47.262000/@0-blockSets88@-47.340000 47.135 47.345
@39-blockSets21@-49.101000/@0-blockSets161@-49.130000 49.091 49.135
@39-blockSets21@-49.201000/@0-blockSets89@-49.270000 49.091 49.275
@41-blockSets21@-49.580000/@0-blockSets25@-49.601000 49.578 49.671
@41-blockSets21@-49.653000/@0-blockSets164@-49.700000 49.578 49.705
@1-blockSets22@-38.301000/@0-blockSets83@-38.335000 38.154 38.34
@3-blockSets22@-38.777000/@0-blockSets84@-38.815000 38.756 38.82
@14-blockSets22@-42.064000/@0-blockSets85@-42.084000 41.867 42.089
@30-blockSets22@-46.687000/@0-blockSets87@-46.730000 46.533 46.735
@39-blockSets22@-49.137000/@0-blockSets166@-49.167000 49.092 49.172
@39-blockSets22@-49.236000/@0-blockSets89@-49.270000 49.092 49.275
@41-blockSets22@-49.580000/@0-blockSets26@-49.601000 49.579 49.671
@42-blockSets22@-49.750000/@0-blockSets167@-49.785000 49.699 49.79
@59-blockSets22@-54.853000/@0-blockSets91@-54.868000 54.695 54.873
@60-blockSets22@-54.974000/@0-blockSets92@-55.024000 54.875 55.029
@2-blockSets23@-49.856000/@0-blockSets165@-49.911000 49.678 49.916
@20-blockSets23@-54.896000/@0-blockSets93@-54.901000 54.885 54.906
@20-blockSets23@-54.974000/@0-blockSets92@-55.024000 54.885 55.029
@1-blockSets25@-49.680000/@0-blockSets90@-49.685000 49.671 49.69
@1-blockSets26@-49.680000/@0-blockSets90@-49.685000 49.671 49.69
@1-blockSets27@-23.674000/@0-blockSets67@-23.700000 23.64 23.705
@1-blockSets27@-23.736000/@0-blockSets69@-23.760000 23.64 23.765
@1-blockSets28@-23.674000/@0-blockSets67@-23.700000 23.594 23.705
@1-blockSets28@-23.736000/@0-blockSets68@-23.760000 23.594 23.765
@1-blockSets31@-4.592000/@5-blockSets7@-4.620000 4.587 4.624
@1-blockSets31@-4.592000/@5-blockSets6@-4.620000 4.587 4.624
@1-blockSets32@-0.392000/@1-blockSets0@-0.414000 0.387 0.6
@1-blockSets33@-0.453000/@1-blockSets0@-0.507000 0.448 0.6
@1-blockSets34@-0.649000/@2-blockSets1@-0.684000 0.644 0.901
@1-blockSets35@-7.577000/@25-blockSets1@-7.602000 7.572 7.711
@1-blockSets36@-8.306000/@27-blockSets0@-8.326000 8.301 8.411
@1-blockSets37@-15.145000/@50-blockSets0@-15.164000 15.14 15.334
@1-blockSets38@-15.930000/@53-blockSets1@-15.952000 15.925 16.138
@1-blockSets39@-22.925000/@76-blockSets1@-22.945000 22.92 22.988
@1-blockSets40@-23.055000/@77-blockSets0@-23.075000 23.05 23.286
@1-blockSets41@-24.155000/@81-blockSets1@-24.210000 24.15 24.248
@1-blockSets42@-24.290000/@82-blockSets0@-24.320000 24.285 24.546
@1-blockSets43@-30.075000/@101-blockSets0@-30.090000 30.07 30.136
@1-blockSets44@-34.715000/@117-blockSets1@-34.740000 34.71 34.96
@1-blockSets44@-34.715000/@117-blockSets0@-34.729000 34.71 34.958
@1-blockSets45@-37.375000/@126-blockSets1@-37.410000 37.37 37.598
@1-blockSets45@-37.375000/@126-blockSets0@-37.441000 37.37 37.596
@1-blockSets46@-38.085000/@128-blockSets0@-38.115000 38.08 38.198
@1-blockSets47@-38.270000/@129-blockSets1@-38.296000 38.265 38.389
@1-blockSets48@-42.125000/@142-blockSets0@-42.200000 42.12 42.202
@1-blockSets49@-45.005000/@152-blockSets1@-45.040000 45 45.112
@1-blockSets49@-45.005000/@152-blockSets0@-45.100000 45 45.112
@1-blockSets50@-48.395000/@164-blockSets1@-48.440000 48.39 48.524
@1-blockSets50@-48.395000/@164-blockSets0@-48.500000 48.39 48.524
@1-blockSets51@-51.995000/@176-blockSets1@-52.040000 51.99 52.136
@1-blockSets51@-51.995000/@176-blockSets0@-52.100000 51.99 52.136
@1-blockSets52@-55.745000/@189-blockSets1@-55.759000 55.74 55.949
@1-blockSets52@-55.745000/@189-blockSets0@-55.759000 55.74 55.849
@1-blockSets53@-61.705000/@208-blockSets1@-61.760000 61.7 61.768
@1-blockSets53@-61.705000/@208-blockSets0@-61.760000 61.7 61.768
@1-blockSets54@-62.205000/@210-blockSets1@-62.240000 62.2 62.37
@1-blockSets55@-68.115000/@230-blockSets0@-68.157000 68.11 68.272
@1-blockSets56@-68.880000/@0-blockSets5@-68.900000 68.875 69.047
@1-blockSets57@-69.005000/@233-blockSets0@-69.020000 69 69.042
@1-blockSets58@-44.265000/@0-blockSets4@-44.287000 44.26 44.43
@1-blockSets59@-44.460000/@150-blockSets0@-44.500000 44.455 44.51
@1-blockSets60@-39.480000/@0-blockSets30@-39.510000 39.475 39.55
@1-blockSets61@-39.500000/@0-blockSets30@-39.510000 39.495 39.55
@1-blockSets62@-34.335000/@115-blockSets1@-34.364000 34.33 34.408
@1-blockSets63@-29.425000/@99-blockSets1@-29.440000 29.42 29.498
@1-blockSets64@-29.345000/@1-blockSets2@-29.372000 29.34 29.482
@1-blockSets65@-29.460000/@99-blockSets0@-29.471000 29.455 29.496
@1-blockSets66@-34.355000/@115-blockSets0@-34.376000 34.35 34.406
@1-blockSets67@-23.710000/@1-blockSets28@-23.730000 23.705 23.765
@1-blockSets67@-23.710000/@1-blockSets27@-23.730000 23.705 23.756
@1-blockSets68@-23.770000/@79-blockSets1@-23.800000 23.765 23.838
@1-blockSets69@-23.770000/@79-blockSets0@-23.800000 23.765 23.836
@1-blockSets70@-44.420000/@150-blockSets1@-44.440000 44.415 44.51
@1-blockSets71@-44.320000/@0-blockSets4@-44.350000 44.315 44.43
@1-blockSets72@-22.093000/@1-blockSets9@-22.109000 22.088 22.14
@1-blockSets72@-22.093000/@1-blockSets8@-22.109000 22.088 22.14
@1-blockSets73@-22.505000/@3-blockSets9@-22.528000 22.5 22.7
@1-blockSets74@-22.660000/@3-blockSets8@-22.682000 22.655 22.7
@1-blockSets75@-24.760000/@10-blockSets9@-24.774000 24.755 24.82
@1-blockSets75@-24.760000/@10-blockSets8@-24.812000 24.755 24.82
@1-blockSets76@-30.445000/@29-blockSets8@-30.477000 30.44 30.5
@1-blockSets77@-30.455000/@29-blockSets9@-30.478000 30.45 30.5
@1-blockSets78@-30.840000/@31-blockSets8@-30.870000 30.835 31.1
@1-blockSets79@-31.010000/@31-blockSets9@-31.037000 31.005 31.1
@1-blockSets80@-37.245000/@52-blockSets9@-37.278000 37.24 37.419
@1-blockSets81@-37.320000/@52-blockSets8@-37.346000 37.315 37.419
@1-blockSets82@-38.265000/@1-blockSets22@-38.299000 38.26 38.455
@1-blockSets83@-38.345000/@1-blockSets21@-38.384000 38.34 38.455
@1-blockSets84@-38.825000/@4-blockSets21@-38.858000 38.82 39.158
@1-blockSets85@-42.094000/@14-blockSets21@-42.113000 42.089 42.168
@1-blockSets86@-42.515000/@16-blockSets22@-42.551000 42.51 42.62
@1-blockSets87@-46.740000/@30-blockSets21@-46.783000 46.735 46.834
@1-blockSets88@-47.350000/@32-blockSets22@-47.433000 47.345 47.436
@1-blockSets89@-49.280000/@39-blockSets22@-49.329000 49.275 49.393
@1-blockSets89@-49.280000/@39-blockSets21@-49.349000 49.275 49.392
@1-blockSets90@-49.695000/@1-blockSets26@-49.701000 49.69 49.731
@1-blockSets90@-49.695000/@1-blockSets25@-49.701000 49.69 49.731
@1-blockSets91@-54.878000/@20-blockSets23@-54.896000 54.873 55.095
@1-blockSets92@-55.034000/@60-blockSets22@-55.089000 55.029 55.095
@1-blockSets92@-55.034000/@20-blockSets23@-55.089000 55.029 55.095
@1-blockSets93@-54.911000/@0-blockSets24@-54.918000 54.906 54.95
@1-blockSets94@-55.175000/@28-blockSets15@-55.210000 55.17 55.272
@1-blockSets94@-55.175000/@29-blockSets14@-55.210000 55.17 55.272
@1-blockSets95@-55.355000/@0-blockSets17@-55.380000 55.35 55.419
@1-blockSets96@-55.355000/@0-blockSets17@-55.380000 55.35 55.419
@1-blockSets97@-55.920000/@3-blockSets17@-55.955000 55.915 55.976
@1-blockSets98@-56.020000/@31-blockSets15@-56.065000 56.015 56.175
@1-blockSets99@-56.020000/@32-blockSets14@-56.045000 56.015 56.175
@1-blockSets100@-53.232000/@22-blockSets15@-53.273000 53.227 53.466
@1-blockSets101@-52.435000/@20-blockSets14@-52.511000 52.43 52.563
@1-blockSets102@-52.320000/@19-blockSets15@-52.350000 52.315 52.563
@1-blockSets103@-47.425000/@0-blockSets15@-47.442000 47.42 47.47
@1-blockSets104@-47.335000/@0-blockSets14@-47.370000 47.33 47.47
@1-blockSets105@-47.234000/@0-blockSets15@-47.240000 47.229 47.47
@1-blockSets106@-47.295000/@0-blockSets14@-47.310000 47.29 47.47
@1-blockSets107@-60.175000/@45-blockSets15@-60.218000 60.17 60.389
@1-blockSets108@-60.480000/@0-blockSets18@-60.530000 60.475 60.54
@1-blockSets109@-60.485000/@0-blockSets18@-60.530000 60.48 60.54
@1-blockSets110@-61.005000/@50-blockSets14@-61.070000 61 61.293
@1-blockSets111@-60.980000/@49-blockSets15@-61.018000 60.975 61.293
@1-blockSets112@-60.840000/@2-blockSets18@-60.875000 60.835 60.977
@1-blockSets113@-60.855000/@2-blockSets18@-60.875000 60.85 60.977
@1-blockSets114@-65.315000/@63-blockSets15@-65.345000 65.31 65.499
@1-blockSets115@-65.438000/@0-blockSets19@-65.445000 65.433 65.48
@1-blockSets116@-65.940000/@65-blockSets15@-65.980000 65.935 66.099
@1-blockSets117@-66.040000/@66-blockSets14@-66.061000 66.035 66.098
@1-blockSets118@-70.920000/@83-blockSets14@-70.950000 70.915 71.068
@1-blockSets119@-70.990000/@0-blockSets20@-71.010000 70.985 71.05
@1-blockSets120@-71.705000/@85-blockSets14@-71.731000 71.7 71.868
@1-blockSets121@-77.800000/@106-blockSets14@-77.920000 77.795 77.988
@1-blockSets121@-77.800000/@105-blockSets15@-77.820000 77.795 77.989
@1-blockSets122@-77.955000/@0-blockSets16@-77.980000 77.95 77.99
@1-blockSets123@-3.160000/@1-blockSets7@-3.188000 3.155 3.422
@1-blockSets124@-3.505000/@2-blockSets6@-3.532000 3.5 3.723
@1-blockSets125@-4.050000/@4-blockSets7@-4.070000 4.045 4.324
@1-blockSets126@-8.675000/@19-blockSets7@-8.720000 8.67 8.827
@1-blockSets127@-8.780000/@19-blockSets6@-8.821000 8.775 8.827
@1-blockSets128@-12.275000/@1-blockSets13@-12.310000 12.27 12.394
@1-blockSets129@-12.355000/@31-blockSets7@-12.380000 12.35 12.409
@1-blockSets130@-12.272000/@1-blockSets13@-12.310000 12.267 12.394
@1-blockSets131@-12.355000/@31-blockSets6@-12.377000 12.35 12.409
@1-blockSets132@-12.770000/@33-blockSets6@-12.830000 12.765 13.001
@1-blockSets132@-12.770000/@33-blockSets7@-12.834000 12.765 13.001
@1-blockSets133@-17.320000/@48-blockSets6@-17.372000 17.315 17.401
@1-blockSets134@-17.765000/@50-blockSets7@-17.794000 17.76 18.001
@1-blockSets134@-17.765000/@50-blockSets6@-17.786000 17.76 18.001
@1-blockSets135@-22.965000/@1-blockSets11@-22.989000 22.96 23
@1-blockSets135@-22.965000/@1-blockSets12@-22.993000 22.96 23
@1-blockSets136@-23.305000/@3-blockSets11@-23.333000 23.3 23.45
@1-blockSets136@-23.305000/@3-blockSets12@-23.339000 23.3 23.45
@1-blockSets137@-22.785000/@0-blockSets11@-22.842000 22.78 22.85
@1-blockSets138@-23.320000/@3-blockSets11@-23.374000 23.315 23.45
@1-blockSets139@-23.520000/@69-blockSets7@-23.568000 23.515 23.601
@1-blockSets140@-22.740000/@0-blockSets12@-22.798000 22.735 22.85
@1-blockSets141@-23.335000/@3-blockSets12@-23.408000 23.33 23.45
@1-blockSets142@-23.545000/@69-blockSets6@-23.586000 23.54 23.601
@1-blockSets143@-27.990000/@85-blockSets6@-28.073000 27.985 28.151
@1-blockSets143@-27.990000/@85-blockSets7@-28.104000 27.985 28.151
@1-blockSets144@-35.196000/@109-blockSets7@-35.249000 35.191 35.414
@1-blockSets145@-35.360000/@109-blockSets6@-35.410000 35.355 35.414
@1-blockSets146@-35.760000/@111-blockSets7@-35.820000 35.755 35.966
@1-blockSets147@-39.350000/@123-blockSets7@-39.391000 39.345 39.578
@1-blockSets148@-39.475000/@123-blockSets6@-39.520000 39.47 39.578
@1-blockSets149@-41.890000/@132-blockSets7@-41.955000 41.885 42.015
@1-blockSets150@-40.492000/@136-blockSets1@-40.540000 40.487 40.566
@1-blockSets151@-40.350000/@126-blockSets7@-40.420000 40.345 40.531
@1-blockSets152@-41.145000/@129-blockSets7@-41.208000 41.14 41.384
@1-blockSets153@-41.590000/@140-blockSets1@-41.640000 41.585 41.65
@1-blockSets154@-41.560000/@140-blockSets0@-41.600000 41.555 41.65
@1-blockSets154@-41.560000/@130-blockSets6@-41.650000 41.555 41.654
@1-blockSets155@-41.385000/@130-blockSets6@-41.432000 41.38 41.654
@1-blockSets156@-37.775000/@127-blockSets1@-37.840000 37.77 37.848
@1-blockSets157@-38.145000/@128-blockSets0@-38.184000 38.14 38.198
@1-blockSets158@-42.000000/@142-blockSets1@-42.020000 41.995 42.202
@1-blockSets159@-42.055000/@142-blockSets0@-42.100000 42.05 42.202
@1-blockSets160@-41.485000/@130-blockSets7@-41.520000 41.48 41.665
@1-blockSets161@-49.140000/@8-blockSets14@-49.316000 49.135 49.352
@1-blockSets162@-55.840000/@0-blockSets29@-55.895000 55.835 55.93
@1-blockSets163@-49.405000/@0-blockSets23@-49.449000 49.4 49.47
@1-blockSets164@-49.710000/@11-blockSets14@-49.764000 49.705 49.954
@1-blockSets165@-49.921000/@2-blockSets23@-49.950000 49.916 49.979
@1-blockSets165@-49.921000/@11-blockSets14@-49.950000 49.916 49.954
@1-blockSets166@-49.177000/@39-blockSets22@-49.210000 49.172 49.393
@1-blockSets166@-49.177000/@8-blockSets15@-49.210000 49.172 49.378
@1-blockSets167@-49.795000/@42-blockSets22@-49.831000 49.79 49.88
@1-blockSets167@-49.795000/@10-blockSets15@-49.831000 49.79 49.954
