Trackline 	 BlockID  	 EntrySignal 	 ExitSignal 	 BlockStartX[Km] 	BlockEndX[Km] 	 topologypartID 	 TopoPartStartX[Km] 	TopoPartEndX[Km] 	 length 	 gradient 	 curve 	 speedlimit
0	@26-B0@	Sign_7.710_tr_0	Sign_8.110_tr_0	7.710000	8.110000	@26-B0@-3	7.900000	8.000000	0.100000	-0.000000	1612.716523	33.333333
0	@26-B0@	Sign_7.710_tr_0	Sign_8.110_tr_0	7.710000	8.110000	@26-B0@-4	8.000000	8.100000	0.100000	-0.000000	2236.132336	33.333333
0	@26-B0@	Sign_7.710_tr_0	Sign_8.110_tr_0	7.710000	8.110000	@26-B0@-5	8.100000	8.110000	0.010000	-0.000000	10000.000000	33.333333
0	@27-B0@	Sign_8.110_tr_0	Sign_8.411_tr_0	8.110000	8.411000	@27-B0@-0	8.110000	8.200000	0.090000	-0.000000	10000.000000	33.333333
0	@27-B0@	Sign_8.110_tr_0	Sign_8.411_tr_0	8.110000	8.411000	@27-B0@-1	8.200000	8.300000	0.100000	-0.000000	10000.000000	33.333333
0	@27-B0@	Sign_8.110_tr_0	Sign_8.411_tr_0	8.110000	8.411000	@27-B0@-2	8.300000	8.326000	0.026000	-0.000000	10000.000000	33.333333
0	@27-B0@	Sign_8.110_tr_0	Sign_8.411_tr_0	8.110000	8.411000	@27-B0@-3	8.326000	8.400000	0.074000	-0.000000	10000.000000	33.333333
0	@27-B0@	Sign_8.110_tr_0	Sign_8.411_tr_0	8.110000	8.411000	@27-B0@-4	8.400000	8.411000	0.011000	-0.000000	6648.415947	33.333333
0	@28-B0@	Sign_8.411_tr_0	Sign_8.712_tr_0	8.411000	8.712000	@28-B0@-0	8.411000	8.500000	0.089000	-0.000000	6648.415947	33.333333
0	@28-B0@	Sign_8.411_tr_0	Sign_8.712_tr_0	8.411000	8.712000	@28-B0@-1	8.500000	8.600000	0.100000	-0.000000	6648.415947	33.333333
0	@28-B0@	Sign_8.411_tr_0	Sign_8.712_tr_0	8.411000	8.712000	@28-B0@-2	8.600000	8.700000	0.100000	-0.000000	6648.415947	33.333333
0	@28-B0@	Sign_8.411_tr_0	Sign_8.712_tr_0	8.411000	8.712000	@28-B0@-3	8.700000	8.712000	0.012000	-0.000000	6648.415947	33.333333
0	@29-B0@	Sign_8.712_tr_0	Sign_9.013_tr_0	8.712000	9.013000	@29-B0@-0	8.712000	8.800000	0.088000	-0.000000	6648.415947	33.333333
0	@29-B0@	Sign_8.712_tr_0	Sign_9.013_tr_0	8.712000	9.013000	@29-B0@-1	8.800000	8.900000	0.100000	-0.000000	6553.466192	33.333333
0	@29-B0@	Sign_8.712_tr_0	Sign_9.013_tr_0	8.712000	9.013000	@29-B0@-2	8.900000	9.000000	0.100000	-0.000000	7680.634307	33.333333
0	@29-B0@	Sign_8.712_tr_0	Sign_9.013_tr_0	8.712000	9.013000	@29-B0@-3	9.000000	9.013000	0.013000	-0.000000	10000.000000	33.333333
0	@30-B0@	Sign_9.013_tr_0	Sign_9.314_tr_0	9.013000	9.314000	@30-B0@-0	9.013000	9.100000	0.087000	-0.000000	10000.000000	33.333333
0	@30-B0@	Sign_9.013_tr_0	Sign_9.314_tr_0	9.013000	9.314000	@30-B0@-1	9.100000	9.200000	0.100000	-0.000000	4242.131009	33.333333
0	@30-B0@	Sign_9.013_tr_0	Sign_9.314_tr_0	9.013000	9.314000	@30-B0@-2	9.200000	9.300000	0.100000	-0.000000	4242.131009	33.333333
0	@30-B0@	Sign_9.013_tr_0	Sign_9.314_tr_0	9.013000	9.314000	@30-B0@-3	9.300000	9.314000	0.014000	-0.000000	1170.889921	33.333333
0	@31-B0@	Sign_9.314_tr_0	Sign_9.615_tr_0	9.314000	9.615000	@31-B0@-0	9.314000	9.400000	0.086000	-0.000000	1170.889921	33.333333
0	@31-B0@	Sign_9.314_tr_0	Sign_9.615_tr_0	9.314000	9.615000	@31-B0@-1	9.400000	9.500000	0.100000	-0.000000	1181.908682	33.333333
0	@31-B0@	Sign_9.314_tr_0	Sign_9.615_tr_0	9.314000	9.615000	@31-B0@-2	9.500000	9.600000	0.100000	-0.000000	1124.521059	33.333333
0	@31-B0@	Sign_9.314_tr_0	Sign_9.615_tr_0	9.314000	9.615000	@31-B0@-3	9.600000	9.615000	0.015000	-0.000000	1287.428103	33.333333
0	@32-B0@	Sign_9.615_tr_0	Sign_9.916_tr_0	9.615000	9.916000	@32-B0@-0	9.615000	9.700000	0.085000	-0.000000	1287.428103	33.333333
0	@32-B0@	Sign_9.615_tr_0	Sign_9.916_tr_0	9.615000	9.916000	@32-B0@-1	9.700000	9.800000	0.100000	-0.000000	1234.733696	33.333333
0	@32-B0@	Sign_9.615_tr_0	Sign_9.916_tr_0	9.615000	9.916000	@32-B0@-2	9.800000	9.900000	0.100000	-0.000000	1056.662314	33.333333
0	@32-B0@	Sign_9.615_tr_0	Sign_9.916_tr_0	9.615000	9.916000	@32-B0@-3	9.900000	9.916000	0.016000	-0.000000	1035.125059	33.333333
0	@33-B0@	Sign_9.916_tr_0	Sign_10.217_tr_0	9.916000	10.217000	@33-B0@-0	9.916000	10.000000	0.084000	-0.000000	1035.125059	33.333333
0	@33-B0@	Sign_9.916_tr_0	Sign_10.217_tr_0	9.916000	10.217000	@33-B0@-1	10.000000	10.100000	0.100000	-0.000000	1369.874134	33.333333
0	@33-B0@	Sign_9.916_tr_0	Sign_10.217_tr_0	9.916000	10.217000	@33-B0@-2	10.100000	10.200000	0.100000	-0.000000	10000.000000	33.333333
0	@33-B0@	Sign_9.916_tr_0	Sign_10.217_tr_0	9.916000	10.217000	@33-B0@-3	10.200000	10.217000	0.017000	-0.000000	10000.000000	33.333333
0	@34-B0@	Sign_10.217_tr_0	Sign_10.518_tr_0	10.217000	10.518000	@34-B0@-0	10.217000	10.279000	0.062000	-0.000000	10000.000000	33.333333
0	@34-B0@	Sign_10.217_tr_0	Sign_10.518_tr_0	10.217000	10.518000	@34-B0@-1	10.279000	10.300000	0.021000	-0.000000	10000.000000	33.333333
0	@34-B0@	Sign_10.217_tr_0	Sign_10.518_tr_0	10.217000	10.518000	@34-B0@-2	10.300000	10.400000	0.100000	-0.000000	10000.000000	33.333333
0	@34-B0@	Sign_10.217_tr_0	Sign_10.518_tr_0	10.217000	10.518000	@34-B0@-3	10.400000	10.500000	0.100000	-0.000000	10000.000000	33.333333
0	@34-B0@	Sign_10.217_tr_0	Sign_10.518_tr_0	10.217000	10.518000	@34-B0@-4	10.500000	10.518000	0.018000	-0.000000	10000.000000	33.333333
0	@35-B0@	Sign_10.518_tr_0	Sign_10.819_tr_0	10.518000	10.819000	@35-B0@-0	10.518000	10.600000	0.082000	-0.000000	10000.000000	33.333333
0	@35-B0@	Sign_10.518_tr_0	Sign_10.819_tr_0	10.518000	10.819000	@35-B0@-1	10.600000	10.700000	0.100000	-0.000000	8330.521144	33.333333
0	@35-B0@	Sign_10.518_tr_0	Sign_10.819_tr_0	10.518000	10.819000	@35-B0@-2	10.700000	10.800000	0.100000	-0.000000	6284.376997	33.333333
