Trackline 	 BlockID  	 EntrySignal 	 ExitSignal 	 BlockStartX[Km] 	BlockEndX[Km] 	 topologypartID 	 TopoPartStartX[Km] 	TopoPartEndX[Km] 	 length 	 gradient 	 curve 	 speedlimit
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-4	11.200000	11.400000	0.200000	0.000000	61018.432632	44.444444
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-5	11.400000	11.600000	0.200000	0.000000	190059.095993	44.444444
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-6	11.600000	11.800000	0.200000	0.000000	190059.095993	44.444444
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-7	11.800000	12.000000	0.200000	0.000000	1214259.410763	44.444444
0	@11-B0@	Sign_10.511_tr_0	Sign_12.012_tr_0	10.511000	12.012000	@11-B0@-8	12.000000	12.012000	0.012000	0.000000	1214259.410763	44.444444
0	@12-B0@	Sign_12.012_tr_0	Sign_13.300_tr_0	12.012000	13.300000	@12-B0@-0	12.012000	12.200000	0.188000	0.000000	1214259.410763	44.444444
0	@12-B0@	Sign_12.012_tr_0	Sign_13.300_tr_0	12.012000	13.300000	@12-B0@-1	12.200000	12.400000	0.200000	0.000000	1214259.410763	44.444444
0	@12-B0@	Sign_12.012_tr_0	Sign_13.300_tr_0	12.012000	13.300000	@12-B0@-2	12.400000	12.600000	0.200000	0.000000	1214259.410763	44.444444
0	@12-B0@	Sign_12.012_tr_0	Sign_13.300_tr_0	12.012000	13.300000	@12-B0@-3	12.600000	12.800000	0.200000	0.000000	357520.685999	44.444444
0	@12-B0@	Sign_12.012_tr_0	Sign_13.300_tr_0	12.012000	13.300000	@12-B0@-4	12.800000	13.000000	0.200000	0.000000	357520.685999	44.444444
0	@12-B0@	Sign_12.012_tr_0	Sign_13.300_tr_0	12.012000	13.300000	@12-B0@-5	13.000000	13.200000	0.200000	0.000000	357520.685999	44.444444
0	@12-B0@	Sign_12.012_tr_0	Sign_13.300_tr_0	12.012000	13.300000	@12-B0@-6	13.200000	13.300000	0.100000	0.000000	50000.000000	38.888889
0	@13-B0@	Sign_13.300_tr_0	Sign_13.312_tr_0	13.300000	13.312500	@13-B0@-0	13.300000	13.310000	0.010000	0.000000	50000.000000	38.888889
0	@13-B0@	Sign_13.300_tr_0	Sign_13.312_tr_0	13.300000	13.312500	@13-B0@-1	13.310000	13.312500	0.002500	0.000000	16013.612419	38.888889
0	@14-B0@	Sign_13.312_tr_0	Sign_13.326_tr_0	13.312500	13.326000	@14-B0@-0	13.312500	13.315000	0.002500	0.000000	16013.612419	38.888889
0	@14-B0@	Sign_13.312_tr_0	Sign_13.326_tr_0	13.312500	13.326000	@14-B0@-1	13.315000	13.326000	0.011000	0.000000	50000.000000	38.888889
0	@15-B0@	Sign_13.326_tr_0	Sign_13.555_tr_0	13.326000	13.555000	@15-B0@-0	13.326000	13.400000	0.074000	0.000000	50000.000000	38.888889
0	@15-B0@	Sign_13.326_tr_0	Sign_13.555_tr_0	13.326000	13.555000	@15-B0@-1	13.400000	13.555000	0.155000	0.000000	50000.000000	38.888889
0	@16-B0@	Sign_13.555_tr_0	Sign_13.576_tr_0	13.555000	13.576000	@16-B0@-0	13.555000	13.565000	0.010000	0.000000	50000.000000	38.888889
0	@16-B0@	Sign_13.555_tr_0	Sign_13.576_tr_0	13.555000	13.576000	@16-B0@-1	13.565000	13.576000	0.011000	0.000000	4315.310237	38.888889
0	@17-B0@	Sign_13.576_tr_0	Sign_14.110_tr_0	13.576000	14.110000	@17-B0@-0	13.576000	13.600000	0.024000	0.000000	4315.310237	38.888889
0	@17-B0@	Sign_13.576_tr_0	Sign_14.110_tr_0	13.576000	14.110000	@17-B0@-1	13.600000	13.800000	0.200000	0.000000	4315.310237	38.888889
0	@17-B0@	Sign_13.576_tr_0	Sign_14.110_tr_0	13.576000	14.110000	@17-B0@-2	13.800000	13.910000	0.110000	0.000000	35080.253816	38.888889
0	@17-B0@	Sign_13.576_tr_0	Sign_14.110_tr_0	13.576000	14.110000	@17-B0@-3	13.910000	14.000000	0.090000	0.000000	35080.253816	38.888889
0	@17-B0@	Sign_13.576_tr_0	Sign_14.110_tr_0	13.576000	14.110000	@17-B0@-4	14.000000	14.110000	0.110000	0.000000	3089.337035	38.888889
0	@18-B0@	Sign_14.110_tr_0	Sign_14.131_tr_0	14.110000	14.131000	@18-B0@-0	14.110000	14.120000	0.010000	0.000000	3089.337035	38.888889
0	@18-B0@	Sign_14.110_tr_0	Sign_14.131_tr_0	14.110000	14.131000	@18-B0@-1	14.120000	14.131000	0.011000	0.000000	50000.000000	38.888889
0	@19-B0@	Sign_14.131_tr_0	Sign_14.191_tr_0	14.131000	14.191000	@19-B0@-0	14.131000	14.191000	0.060000	0.000000	50000.000000	38.888889
0	@20-B0@	Sign_14.191_tr_0	Sign_14.212_tr_0	14.191000	14.212000	@20-B0@-0	14.191000	14.200000	0.009000	0.000000	50000.000000	38.888889
0	@20-B0@	Sign_14.191_tr_0	Sign_14.212_tr_0	14.191000	14.212000	@20-B0@-1	14.200000	14.201000	0.001000	0.000000	50000.000000	38.888889
0	@20-B0@	Sign_14.191_tr_0	Sign_14.212_tr_0	14.191000	14.212000	@20-B0@-2	14.201000	14.212000	0.011000	0.000000	50000.000000	38.888889
0	@21-B0@	Sign_14.212_tr_0	Sign_14.270_tr_0	14.212000	14.270000	@21-B0@-0	14.212000	14.270000	0.058000	0.000000	50000.000000	38.888889
0	@22-B0@	Sign_14.270_tr_0	Sign_14.291_tr_0	14.270000	14.291000	@22-B0@-0	14.270000	14.280000	0.010000	0.000000	50000.000000	38.888889
0	@22-B0@	Sign_14.270_tr_0	Sign_14.291_tr_0	14.270000	14.291000	@22-B0@-1	14.280000	14.291000	0.011000	0.000000	50000.000000	38.888889
0	@23-B0@	Sign_14.291_tr_0	Sign_14.308_tr_0	14.291000	14.308000	@23-B0@-0	14.291000	14.308000	0.017000	0.000000	50000.000000	38.888889
0	@24-B0@	Sign_14.308_tr_0	Sign_14.329_tr_0	14.308000	14.329000	@24-B0@-0	14.308000	14.318000	0.010000	0.000000	50000.000000	38.888889
0	@24-B0@	Sign_14.308_tr_0	Sign_14.329_tr_0	14.308000	14.329000	@24-B0@-1	14.318000	14.329000	0.011000	0.000000	1670.968574	44.444444
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-0	14.329000	14.400000	0.071000	0.000000	1670.968574	44.444444
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-1	14.400000	14.600000	0.200000	0.000000	1536.338015	44.444444
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-2	14.600000	14.800000	0.200000	0.000000	3594.961724	44.444444
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-3	14.800000	15.000000	0.200000	0.000000	4171.621848	44.444444
0	@25-B0@	Sign_14.329_tr_0	Sign_15.830_tr_0	14.329000	15.830000	@25-B0@-4	15.000000	15.200000	0.200000	0.000000	2238.995980	44.444444
