11	0.437000	14	0.501000
17	0.532000	19	0.592000
14	0.597000	11	0.661000
21	0.646000	23	0.694000
19	0.647000	17	0.707000
5	0.804000	17	0.840000
13	0.792000	9	0.841000
13	0.792000	10	0.882000
28	1.458000	27	1.520000
30	1.542000	38	1.628000
31	1.587000	32	1.631000
17	1.586000	11	1.668000
29	1.579000	5	1.675000
10	1.631000	9	1.676000
9	1.631000	10	1.677000
27	1.672000	28	1.736000
30	1.710000	38	1.806000
9	2.027000	46	2.075000
11	2.070000	46	2.110000
29	4.039000	31	4.099000
49	4.558000	31	4.619000
31	4.681000	49	4.742000
29	4.835000	27	4.895000
29	7.483000	27	7.543000
27	7.603000	29	7.663000
29	10.418000	51	10.497000
27	10.442000	51	10.497000
27	13.553000	29	13.612000
53	13.697000	27	13.742000
29	22.850000	56	22.887000
57	24.177000	56	24.217000
56	24.247000	29	24.292000
29	30.354000	56	30.392000
62	30.652000	60	30.690000
60	30.724000	56	30.758000
56	31.387000	29	31.424000
29	31.461000	56	31.498000
29	33.433000	56	33.494000
68	33.937000	56	33.980000
56	34.161000	68	34.224000
56	35.209000	29	35.245000
56	36.544000	29	36.584000
29	36.722000	72	36.790000
29	36.859000	56	36.912000
29	38.312000	56	38.354000
29	42.684000	56	42.744000
56	42.805000	29	42.865000
78	46.072000	56	46.162000
29	46.107000	80	46.177000
56	46.585000	78	46.646000
80	46.546000	82	46.606000
82	46.673000	29	46.732000
29	46.852000	56	46.912000
78	46.882000	56	46.972000
56	47.032000	29	47.092000
56	47.092000	78	47.182000
29	47.152000	82	47.231000
90	55.052000	93	55.125000
78	55.097000	88	55.150000
88	55.370000	78	55.440000
96	55.850000	78	55.897000
99	57.524000	105	57.583000
105	57.668000	99	57.714000
114	57.759000	100	57.792000
99	58.039000	131	58.079000
105	58.039000	131	58.079000
104	58.099000	100	58.152000
105	58.142000	89	58.220000
105	58.222000	133	58.265000
105	58.222000	131	58.262000
100	58.225000	133	58.265000
88	58.692000	78	58.755000
135	58.771000	143	58.808000
136	58.772000	143	58.808000
142	58.921000	147	58.973000
88	58.977000	159	59.055000
147	58.973000	142	59.018000
143	58.983000	136	59.048000
144	59.001000	159	59.055000
147	59.051000	144	59.090000
144	59.090000	147	59.129000
159	59.090000	149	59.130000
136	59.090000	143	59.131000
141	59.123000	148	59.163000
148	59.123000	141	59.163000
147	59.176000	164	59.215000
144	59.176000	164	59.215000
141	59.183000	165	59.224000
148	59.188000	165	59.224000
135	59.216000	166	59.267000
88	59.229000	166	59.267000
155	59.229000	167	59.269000
149	59.229000	167	59.269000
166	59.450000	180	59.478000
78	59.450000	143	59.486000
143	59.450000	78	59.486000
88	59.478000	166	59.503000
167	59.591000	149	59.628000
164	59.652000	147	59.689000
147	59.615000	164	59.652000
149	59.628000	167	59.670000
182	59.850000	183	59.890000
202	59.980000	164	60.025000
218	18.120000	220	18.155000
220	18.191000	218	18.227000
224	30.876000	225	30.936000
224	30.876000	227	30.939000
225	31.015000	227	31.075000
225	31.015000	226	31.083000
227	33.994000	226	34.054000
226	34.114000	227	34.175000
226	43.479000	235	43.577000
245	6.669000	238	6.707000
241	7.083000	237	7.146000
238	7.133000	240	7.197000
237	7.204000	239	7.272000
239	7.352000	240	7.452000
249	8.329000	239	8.429000
240	8.844000	238	8.908000
239	8.844000	237	8.908000
250	13.098000	251	13.172000
251	13.211000	250	13.303000
237	13.255000	239	13.336000
238	13.402000	240	13.461000
240	14.327000	238	14.392000
239	14.327000	237	14.392000
239	14.459000	252	14.519000
240	14.920000	252	14.989000
238	25.030000	240	25.094000
237	25.030000	239	25.094000
239	26.465000	237	26.528000
240	26.465000	238	26.528000
238	30.149000	258	30.214000
261	53.414000	259	53.503000
261	53.414000	260	53.503000
259	53.982000	265	54.063000
259	54.443000	262	54.523000
262	60.558000	259	60.635000
259	60.558000	262	60.635000
259	60.818000	266	60.903000
262	60.849000	266	60.903000
0	0.193000	4	0.203000
0	0.227000	5	0.237000
4	0.229000	6	0.239000
0	0.517000	16	0.527000
4	0.700000	24	0.710000
21	0.810000	27	0.820000
21	0.858000	28	0.868000
27	0.866000	29	0.876000
29	1.361000	34	1.371000
5	1.420000	35	1.430000
33	1.720000	42	1.730000
30	1.750000	43	1.760000
29	3.849000	48	3.859000
29	4.101000	49	4.111000
49	5.231000	50	5.241000
51	12.700000	52	12.710000
29	13.653000	53	13.663000
29	18.952000	54	18.962000
29	22.712000	55	22.722000
56	30.412000	60	30.422000
